country,socialNbFollowers,socialNbFollows,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,seniority,sellerRating,totalProductsSold,daysSinceLastLogin,socialProductsLiked
United_States,10,8,4.0,0,0.0,3,0,F,True,False,True,True,3200,1.0,0.0,18,57.0
Spain,13,8,16.0,0,0.0,0,0,F,False,False,False,True,3204,1.0,1.0,5,69.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,0.0,17,12.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,3199,1.0,0.0,43,25.0
Italy,15,8,29.0,9,100.0,1,0,M,True,True,False,True,3198,100.0,9.0,69,96.0
United_States,10,9,4.0,0,0.0,19,0,F,True,False,True,True,3195,0.0,1.0,11,39.0
Germany,12,8,1.0,0,0.0,0,0,F,True,False,True,True,3205,108.0,0.0,36,21.0
United_States,10,8,4.0,0,0.0,3,0,F,True,True,False,True,3205,0.0,0.0,21,54.0
Italy,12,9,26.0,0,0.0,0,0,M,False,False,False,True,2857,0.0,0.0,71,71.0
Germany,10,8,2.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,26,116.0
France,10,8,37.0,0,0.0,0,0,F,True,True,False,True,3202,0.0,0.0,14,138.0
United_Kingdom,10,8,6.0,0,0.0,11,0,F,False,False,False,True,2854,0.0,0.0,22,13.0
United_States,10,8,5.0,0,0.0,0,0,M,False,False,False,True,2855,0.0,0.0,15,51.0
France,20,8,40.0,4,100.0,0,0,M,False,False,False,True,3201,100.0,5.0,16,102.0
Germany,10,8,2.0,0,0.0,0,0,F,False,False,False,True,2854,0.0,1.0,31,23.0
United_States,15,8,4.0,1,0.0,0,0,M,False,False,False,True,3195,106.0,1.0,99,58.0
Italy,10,10,26.0,0,0.0,10,0,M,True,False,True,True,3197,0.0,1.0,85,82.0
Italy,34,8,27.0,24,91.0,0,0,F,False,False,False,True,2856,90.0,23.0,0,62.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,3204,0.0,0.0,32,54.0
France,11,8,42.0,0,0.0,0,0,F,False,False,False,True,2857,0.0,1.0,11,58.0
United_States,17,9,4.0,0,0.0,0,0,F,True,False,True,True,3200,1.0,0.0,17,51.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,3197,0.0,0.0,14,28.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2856,0.0,0.0,28,20.0
United_Kingdom,10,8,10.0,0,0.0,5,0,M,False,False,False,True,3202,0.0,1.0,32,131.0
Italy,10,8,25.0,0,0.0,7,1,M,False,False,False,True,3203,1.0,0.0,44,87.0
Spain,11,12,11.0,0,0.0,7,2,F,True,True,False,True,2856,0.0,0.0,1,68.0
France,11,8,41.0,2,100.0,0,0,F,False,False,False,True,3199,100.0,2.0,12,112.0
Italy,10,8,25.0,0,0.0,5,0,M,False,False,False,True,3205,0.0,0.0,81,70.0
Spain,18,9,15.0,10,80.0,8,1,F,True,False,True,True,3201,80.0,10.0,6,55.0
Spain,15,8,12.0,0,0.0,0,2,F,True,False,True,True,2854,0.0,0.0,0,80.0
United_Kingdom,14,8,8.0,2,100.0,0,0,F,False,False,False,True,3201,100.0,3.0,19,1.0
United_Kingdom,10,9,11.0,0,0.0,3,1,F,True,False,True,True,2852,0.0,1.0,22,12.0
United_Kingdom,10,12,9.0,0,0.0,1,0,F,True,False,True,True,3203,0.0,0.0,27,19.0
United_Kingdom,13,8,8.0,0,0.0,0,3,F,True,False,True,True,3198,0.0,0.0,28,106.0
United_States,10,9,4.0,0,0.0,0,0,F,True,False,True,True,3204,1.0,0.0,6,84.0
United_States,10,8,5.0,0,0.0,15,4,M,False,False,False,True,3197,0.0,0.0,5,46.0
United_States,10,8,5.0,0,0.0,0,0,M,False,False,False,True,2852,0.0,0.0,18,66.0
United_Kingdom,10,8,10.0,1,0.0,14,0,F,False,False,False,True,3200,0.0,0.0,26,13.0
United_States,11,10,4.0,0,0.0,1,0,M,True,False,True,False,2853,0.0,0.0,99,64.0
United_States,11,8,4.0,0,0.0,102,0,F,True,False,True,True,3198,0.0,0.0,16,80.0
Italy,11,8,33.0,0,0.0,1,2,F,False,False,False,True,2856,0.0,1.0,94,50.0
United_Kingdom,10,8,9.0,0,0.0,5,0,F,False,False,False,True,2858,1.0,0.0,24,6.0
United_States,12,8,5.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,20,59.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2857,1.0,0.0,32,61.0
France,10,8,35.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,16,126.0
France,31,8,40.0,5,100.0,0,0,F,True,False,True,False,3203,100.0,5.0,11,102.0
United_Kingdom,11,8,10.0,1,0.0,0,2,M,False,False,False,True,3203,0.0,1.0,12,15.0
United_Kingdom,10,8,6.0,0,0.0,0,0,F,True,False,True,True,2856,0.0,0.0,24,7.0
Italy,11,8,29.0,0,0.0,1,2,M,False,False,False,False,3202,0.0,1.0,61,63.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2853,1.0,0.0,30,28.0
Spain,12,9,16.0,0,0.0,2,1,F,True,False,True,True,3201,0.0,0.0,3,45.0
United_States,11,8,4.0,2,100.0,0,0,F,False,False,False,True,3199,105.0,2.0,11,77.0
Italy,10,8,33.0,4,75.0,0,2,M,True,False,True,False,2858,76.0,4.0,82,79.0
Spain,10,8,11.0,0,0.0,4,0,F,False,False,False,True,3200,0.0,0.0,7,60.0
Spain,10,8,15.0,0,0.0,4,0,M,False,False,False,True,3196,0.0,0.0,99,78.0
United_Kingdom,10,8,8.0,1,0.0,29,0,M,False,False,False,False,3197,0.0,2.0,24,22.0
France,10,8,35.0,0,0.0,4,2,M,False,False,False,True,2853,0.0,0.0,13,113.0
Spain,11,8,16.0,0,0.0,1,0,F,True,False,True,True,3200,0.0,2.0,4,55.0
United_States,14,8,5.0,0,0.0,209,15,M,True,False,True,True,2856,1.0,1.0,6,61.0
Germany,10,14,1.0,0,0.0,5,0,F,True,False,True,True,2859,1.0,0.0,30,19.0
France,13,4,40.0,2,100.0,0,0,F,True,False,True,True,2854,100.0,1.0,11,90.0
Spain,10,8,12.0,0,0.0,9,1,F,True,True,True,True,3200,0.0,0.0,8,71.0
Germany,29,8,1.0,0,0.0,1,1,M,True,False,True,False,3203,0.0,0.0,38,25.0
United_Kingdom,10,8,7.0,0,0.0,6,0,M,True,False,True,True,2852,1.0,0.0,27,12.0
France,10,8,37.0,0,0.0,0,0,F,True,True,False,True,2859,0.0,1.0,14,168.0
United_Kingdom,10,8,9.0,0,0.0,29,0,F,False,False,False,True,3196,0.0,0.0,10,6.0
United_Kingdom,10,8,8.0,0,0.0,11,2,M,True,False,True,True,3195,0.0,0.0,25,5.0
United_States,10,8,4.0,0,0.0,7,0,F,False,False,False,True,2855,1.0,0.0,31,55.0
United_States,10,8,4.0,0,0.0,1,1,M,False,False,False,True,3205,0.0,1.0,6,49.0
Italy,16,9,31.0,0,0.0,0,0,F,True,False,True,False,3195,1.0,1.0,1,92.0
France,19,8,35.0,10,100.0,0,0,F,False,False,False,True,3204,100.0,10.0,14,76.0
Spain,13,8,16.0,7,57.0,2,1,M,True,False,True,True,3204,57.0,6.0,3,61.0
United_Kingdom,10,8,6.0,0,0.0,5,0,F,False,False,False,True,3204,0.0,0.0,3,8.0
United_Kingdom,15,8,11.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,23,8.0
United_States,10,8,5.0,0,0.0,13,0,F,False,False,False,True,3198,0.0,1.0,27,48.0
France,10,8,34.0,0,0.0,0,0,F,True,True,False,True,3197,0.0,0.0,14,131.0
France,10,8,36.0,0,0.0,0,0,F,False,False,False,True,3202,0.0,1.0,13,117.0
France,12,8,38.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,18,134.0
United_States,11,8,5.0,0,0.0,15,0,F,True,False,True,True,3198,0.0,1.0,25,70.0
Germany,10,8,1.0,0,0.0,13,0,M,True,True,False,True,3200,0.0,0.0,44,31.0
United_Kingdom,10,8,3.0,0,0.0,1,0,F,False,False,False,True,3195,0.0,0.0,12,16.0
United_Kingdom,11,8,6.0,0,0.0,11,0,F,False,False,False,True,2857,0.0,1.0,18,14.0
France,12,8,38.0,3,100.0,0,0,F,False,False,False,True,3201,100.0,3.0,12,18.0
Spain,10,8,18.0,0,0.0,1,0,F,True,False,True,True,3195,0.0,0.0,94,82.0
Spain,18,8,9.0,3,66.0,0,0,F,False,False,False,True,2854,66.0,4.0,6,58.0
France,13,11,37.0,0,0.0,12,0,M,True,True,False,True,2859,-3.0,1.0,14,128.0
Spain,13,8,11.0,0,0.0,33,1,F,True,False,True,True,2854,0.0,0.0,5,70.0
France,10,8,39.0,0,0.0,4,0,F,True,True,False,True,3200,0.0,1.0,13,117.0
France,10,8,36.0,2,0.0,2,0,M,True,False,True,False,3205,0.0,1.0,13,137.0
Italy,11,12,24.0,3,66.0,11,4,M,True,False,True,True,3195,67.0,3.0,68,35.0
France,10,8,34.0,0,0.0,0,0,F,True,False,True,True,3199,1.0,0.0,13,81.0
United_States,12,8,5.0,0,0.0,3,1,F,True,False,True,True,2856,1.0,1.0,19,72.0
Italy,10,8,28.0,0,0.0,2,0,F,True,True,False,True,2854,0.0,0.0,87,88.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,3195,0.0,1.0,12,52.0
United_Kingdom,10,8,8.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,31,3.0
Spain,25,16,13.0,18,100.0,4,48,F,False,False,False,True,3198,100.0,17.0,0,77.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3198,0.0,0.0,7,52.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,3199,0.0,0.0,40,23.0
France,17,11,43.0,0,0.0,1,1,F,True,True,False,False,2857,0.0,0.0,12,60.0
France,10,8,38.0,0,0.0,5,0,M,False,False,False,True,2859,0.0,1.0,13,86.0
United_Kingdom,10,8,6.0,0,0.0,5,0,M,False,False,False,True,3201,0.0,0.0,9,6.0
United_States,23,8,4.0,10,100.0,0,0,M,False,False,False,True,2853,99.0,10.0,16,72.0
France,10,8,41.0,0,0.0,0,0,M,True,False,True,True,3195,0.0,0.0,16,76.0
United_States,11,8,4.0,0,0.0,0,1,M,False,False,False,True,3199,0.0,1.0,96,57.0
France,11,8,34.0,0,0.0,0,0,F,True,False,True,True,3198,1.0,1.0,16,65.0
France,10,8,36.0,0,0.0,9,1,F,True,False,True,True,3197,0.0,1.0,13,86.0
Italy,10,8,25.0,0,0.0,0,0,F,False,False,False,True,2859,1.0,0.0,64,86.0
United_Kingdom,11,8,9.0,0,0.0,3,6,F,True,False,True,False,3199,0.0,0.0,15,8.0
France,10,8,46.0,0,0.0,0,0,F,False,False,False,True,3196,0.0,1.0,13,70.0
United_States,11,8,4.0,0,0.0,4,1,F,True,False,True,True,3204,0.0,1.0,11,78.0
Spain,10,9,12.0,0,0.0,0,4,F,True,False,True,True,2859,0.0,1.0,4,79.0
France,11,8,44.0,3,66.0,0,0,M,True,False,True,False,3195,65.0,2.0,10,109.0
France,11,8,34.0,0,0.0,0,1,F,True,False,True,True,3203,0.0,0.0,15,84.0
Spain,20,16,14.0,0,0.0,59,1,M,False,False,False,True,3198,0.0,0.0,6,72.0
France,10,8,38.0,0,0.0,7,0,F,False,False,False,True,2858,0.0,0.0,14,97.0
Italy,10,9,30.0,0,0.0,0,2,M,False,False,False,True,2858,1.0,0.0,68,95.0
Germany,13,8,1.0,0,0.0,4,0,M,False,False,False,True,3203,0.0,0.0,41,26.0
Germany,26,8,2.0,6,100.0,0,4,F,True,False,True,False,3201,100.0,6.0,37,25.0
Spain,37,37,17.0,11,100.0,3,2,F,True,False,True,False,3197,100.0,11.0,5,54.0
France,11,8,43.0,0,0.0,73,5,M,True,False,True,True,3205,-4.0,0.0,14,107.0
France,11,8,39.0,4,100.0,0,0,F,True,False,True,True,2854,100.0,5.0,14,141.0
France,10,8,38.0,0,0.0,0,4,F,False,False,False,True,2859,0.0,0.0,12,107.0
Germany,10,8,2.0,0,0.0,0,3,M,False,False,False,True,2854,0.0,0.0,41,26.0
France,10,8,39.0,0,0.0,0,0,M,True,False,True,True,3199,0.0,0.0,13,85.0
Spain,10,8,15.0,0,0.0,3,0,M,False,False,False,True,3201,1.0,0.0,1,74.0
United_States,10,8,4.0,0,0.0,1,0,M,True,False,True,True,2856,0.0,0.0,96,59.0
United_Kingdom,12,8,6.0,1,0.0,0,0,F,True,False,True,True,2858,1.0,1.0,40,7.0
Germany,10,8,1.0,0,0.0,0,0,M,True,True,False,True,3200,0.0,0.0,43,57.0
Germany,11,8,1.0,0,0.0,0,10,F,False,False,False,True,2854,0.0,0.0,26,110.0
Germany,13,10,1.0,0,0.0,23,0,F,False,False,False,True,2858,0.0,1.0,33,20.0
United_Kingdom,10,9,8.0,0,0.0,0,1,M,True,True,False,True,2854,0.0,0.0,18,7.0
Germany,10,8,2.0,0,0.0,3,0,F,False,False,False,True,3197,0.0,1.0,32,22.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3195,0.0,1.0,20,76.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3199,0.0,0.0,17,64.0
United_Kingdom,10,8,5.0,0,0.0,4,0,F,True,False,True,True,3203,0.0,0.0,6,7.0
France,10,8,44.0,0,0.0,3,1,F,False,False,False,True,3199,0.0,0.0,13,58.0
United_States,10,9,3.0,0,0.0,0,0,F,True,False,True,True,2858,1.0,0.0,41,33.0
United_Kingdom,17,8,10.0,7,57.0,0,2,F,True,False,True,True,2857,56.0,8.0,17,13.0
Germany,11,8,1.0,0,0.0,2,0,F,False,False,False,True,2853,0.0,0.0,24,17.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,13,61.0
United_States,10,8,4.0,0,0.0,4,0,M,False,False,False,True,2855,0.0,0.0,10,68.0
United_States,14,17,4.0,0,0.0,6,0,F,True,False,True,True,3195,0.0,0.0,26,59.0
United_Kingdom,10,8,9.0,0,0.0,8,0,M,False,False,False,True,3203,0.0,0.0,16,94.0
United_Kingdom,10,9,8.0,0,0.0,1,1,F,True,False,True,True,3203,0.0,1.0,23,3.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3200,0.0,0.0,5,44.0
France,10,10,46.0,0,0.0,1,0,M,True,False,True,True,3203,0.0,0.0,12,162.0
Germany,10,9,1.0,0,0.0,14,0,F,False,False,False,True,2859,1.0,0.0,28,25.0
Italy,46,77,28.0,13,76.0,0,0,M,True,False,True,True,3205,76.0,13.0,69,99.0
Germany,11,8,2.0,0,0.0,1,0,M,True,False,True,False,3197,1.0,0.0,28,26.0
Germany,23,2,2.0,5,80.0,10,1,F,True,False,True,True,3200,80.0,5.0,33,148.0
France,14,8,37.0,2,100.0,0,0,F,False,False,False,True,3205,99.0,2.0,12,25.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3200,0.0,0.0,9,47.0
United_Kingdom,10,9,7.0,0,0.0,0,0,M,True,False,True,True,3199,0.0,0.0,2,10.0
Italy,11,8,27.0,4,100.0,0,0,M,True,False,True,True,2857,100.0,5.0,63,87.0
United_States,10,8,5.0,0,0.0,1,0,M,False,False,False,True,2859,0.0,1.0,11,47.0
United_States,12,8,3.0,0,0.0,37,2,F,True,False,True,True,2859,0.0,0.0,3,56.0
Italy,18,8,30.0,11,100.0,0,0,F,True,False,True,True,3199,100.0,12.0,81,65.0
United_Kingdom,10,8,7.0,0,0.0,3,0,M,False,False,False,True,2854,0.0,0.0,21,10.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,3196,0.0,1.0,26,23.0
Spain,11,12,16.0,0,0.0,2,5,F,False,False,False,True,3205,0.0,0.0,6,75.0
Spain,25,31,18.0,0,0.0,262,25,M,True,False,True,True,3195,1.0,0.0,4,86.0
Germany,10,8,1.0,0,0.0,9,0,M,False,False,False,True,2858,0.0,0.0,18,27.0
France,10,8,35.0,0,0.0,0,1,F,False,False,False,True,3195,0.0,0.0,16,118.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,2857,0.0,0.0,27,26.0
United_Kingdom,10,8,10.0,0,0.0,5,0,M,False,False,False,True,2855,1.0,0.0,29,85.0
United_Kingdom,10,9,9.0,0,0.0,0,0,F,False,False,False,True,2853,0.0,0.0,18,14.0
United_Kingdom,11,8,7.0,1,0.0,8,3,F,False,False,False,False,2857,0.0,3.0,1,40.0
Germany,12,8,2.0,0,0.0,597,2,F,False,False,False,True,3199,1.0,0.0,36,21.0
France,11,8,36.0,0,0.0,0,0,M,True,False,True,True,3197,0.0,0.0,12,84.0
United_Kingdom,10,8,5.0,0,0.0,14,2,M,True,False,True,True,3202,0.0,0.0,25,10.0
United_States,10,9,4.0,0,0.0,6,1,F,True,False,True,True,3195,0.0,1.0,6,47.0
France,10,8,40.0,0,0.0,3,0,F,False,False,False,True,3195,1.0,0.0,12,103.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3201,1.0,0.0,7,68.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2852,0.0,0.0,27,23.0
France,10,8,37.0,0,0.0,3,0,F,False,False,False,True,3198,0.0,0.0,15,157.0
Spain,12,9,14.0,1,0.0,24,5,M,False,False,False,True,3204,0.0,1.0,4,80.0
United_States,13,10,4.0,0,0.0,18,13,M,True,False,True,True,3202,1.0,0.0,14,45.0
United_States,10,8,4.0,0,0.0,16,0,F,False,False,False,True,3201,0.0,0.0,16,58.0
Italy,14,11,27.0,0,0.0,28,8,M,True,True,False,True,2858,0.0,0.0,52,52.0
Spain,10,8,17.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,0.0,3,81.0
France,14,8,37.0,0,0.0,0,0,F,False,False,False,True,3198,-3.0,0.0,16,116.0
United_Kingdom,10,8,7.0,0,0.0,0,1,F,True,False,True,True,3202,0.0,0.0,16,136.0
United_Kingdom,12,8,8.0,2,100.0,4,15,M,True,False,True,False,3198,100.0,3.0,99,16.0
France,10,9,37.0,0,0.0,2,4,M,True,True,False,True,3195,0.0,0.0,14,46.0
Spain,10,8,15.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,0.0,2,44.0
Spain,19,9,13.0,12,58.0,0,0,M,True,False,True,False,3196,58.0,13.0,3,66.0
France,14,8,38.0,1,0.0,312,9,M,True,False,True,True,3199,0.0,1.0,12,105.0
France,10,8,36.0,0,0.0,1,2,M,True,False,True,True,3201,0.0,1.0,17,89.0
Italy,11,12,28.0,4,100.0,11,0,M,True,False,True,False,3203,100.0,4.0,50,57.0
Spain,11,8,17.0,1,0.0,1,0,F,False,False,False,True,2856,1.0,1.0,5,22.0
United_Kingdom,10,15,6.0,0,0.0,1,0,M,True,False,True,True,3197,0.0,0.0,21,12.0
France,10,8,37.0,1,0.0,0,1,F,False,False,False,True,2858,0.0,1.0,16,137.0
United_States,10,8,4.0,0,0.0,3,2,F,False,False,False,True,3203,0.0,1.0,30,61.0
Italy,10,8,25.0,0,0.0,0,0,M,True,False,True,True,3200,1.0,0.0,71,54.0
France,17,8,38.0,3,100.0,0,0,M,True,False,True,False,3197,100.0,3.0,14,125.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2854,0.0,1.0,26,23.0
France,10,8,37.0,0,0.0,6,1,F,False,False,False,True,2858,0.0,0.0,11,128.0
Germany,13,9,1.0,0,0.0,33,2,F,False,False,False,True,2859,0.0,0.0,39,20.0
France,10,8,37.0,0,0.0,0,0,M,False,False,False,True,2855,0.0,0.0,13,105.0
Germany,11,8,2.0,0,0.0,3,0,F,True,True,False,True,2857,0.0,1.0,35,25.0
United_States,12,8,4.0,0,0.0,1,1,M,True,False,True,True,3195,0.0,0.0,33,45.0
Italy,13,9,35.0,0,0.0,1,0,F,False,False,False,True,2857,0.0,0.0,75,82.0
Italy,13,9,27.0,0,0.0,6,0,M,False,False,False,True,3196,0.0,0.0,67,93.0
United_States,11,8,5.0,0,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,6,55.0
France,10,8,47.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,0.0,11,145.0
Italy,11,8,26.0,2,0.0,0,0,F,True,True,False,True,2859,0.0,1.0,85,94.0
Italy,10,8,31.0,0,0.0,0,0,M,True,False,True,True,3196,0.0,0.0,43,85.0
France,10,9,35.0,0,0.0,0,0,F,True,False,True,True,2858,0.0,1.0,13,77.0
France,12,9,36.0,0,0.0,5,7,M,False,False,False,True,3204,0.0,1.0,14,138.0
United_Kingdom,10,8,10.0,0,0.0,0,0,M,False,False,False,True,3201,0.0,0.0,18,16.0
Italy,32,10,27.0,1,0.0,0,1,M,True,False,True,False,3204,0.0,1.0,49,88.0
Spain,10,8,14.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,0.0,1,77.0
United_States,14,10,4.0,0,0.0,0,0,F,True,False,True,True,2858,0.0,0.0,11,60.0
France,10,8,35.0,0,0.0,4,0,M,False,False,False,True,2854,1.0,0.0,13,102.0
France,10,8,37.0,0,0.0,4,0,M,True,True,False,True,2858,0.0,0.0,11,121.0
Spain,16,13,13.0,6,83.0,201,0,M,True,True,False,False,2853,82.0,7.0,3,65.0
France,23,9,33.0,12,91.0,12,279,M,False,False,False,True,3199,91.0,12.0,10,117.0
France,10,8,38.0,0,0.0,7,0,F,False,False,False,True,3202,0.0,0.0,12,132.0
France,22,14,38.0,0,0.0,1,0,M,True,True,False,True,2853,0.0,0.0,13,107.0
France,10,8,39.0,0,0.0,0,0,M,False,False,False,True,3200,0.0,0.0,12,110.0
United_States,11,8,4.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,0.0,22,58.0
Italy,70,8,28.0,49,86.0,0,0,F,True,True,False,False,3202,88.0,49.0,63,85.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,2852,1.0,0.0,35,23.0
Germany,13,8,1.0,0,0.0,2,2,F,True,False,True,True,2854,0.0,0.0,31,28.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,4,63.0
United_Kingdom,10,8,8.0,0,0.0,3,1,F,True,False,True,True,3195,1.0,0.0,20,13.0
Germany,10,8,1.0,0,0.0,3,0,F,False,False,False,True,3205,0.0,0.0,27,19.0
United_States,13,8,4.0,0,0.0,2,0,M,True,False,True,False,3198,0.0,0.0,97,69.0
Italy,10,9,24.0,0,0.0,6,1,F,False,False,False,True,3196,0.0,0.0,76,87.0
France,10,8,38.0,0,0.0,0,0,M,True,True,False,True,2853,0.0,0.0,15,142.0
Italy,15,10,31.0,3,0.0,23,0,F,True,False,True,False,2855,0.0,2.0,52,108.0
Spain,10,9,13.0,0,0.0,1,1,F,True,False,True,True,2852,1.0,0.0,2,123.0
Italy,10,8,25.0,0,0.0,3,0,M,False,False,False,True,2856,1.0,0.0,59,118.0
Italy,10,9,25.0,0,0.0,0,0,M,False,False,False,True,2857,0.0,0.0,3,113.0
United_States,10,9,4.0,0,0.0,19,0,F,False,False,False,True,3196,0.0,0.0,19,36.0
Italy,11,8,30.0,0,0.0,51,3,F,False,False,False,True,2858,0.0,0.0,96,49.0
Italy,11,8,24.0,2,100.0,0,0,M,False,False,False,True,3202,-4.0,1.0,78,68.0
Germany,10,8,1.0,0,0.0,5,0,M,False,False,False,True,3204,0.0,0.0,31,22.0
France,10,11,39.0,0,0.0,0,1,M,True,True,False,True,3204,0.0,0.0,14,142.0
Italy,10,8,25.0,0,0.0,0,0,F,True,False,True,True,2857,0.0,0.0,77,82.0
France,12,8,40.0,0,0.0,44,21,F,False,False,False,True,3198,0.0,0.0,17,136.0
France,13,8,39.0,0,0.0,16,0,M,True,False,True,True,3198,1.0,1.0,15,126.0
Italy,10,8,29.0,0,0.0,0,0,M,True,False,True,True,2858,1.0,1.0,72,77.0
United_States,35,99,4.0,0,0.0,52,2,F,False,False,False,True,3202,0.0,1.0,29,78.0
France,14,8,38.0,0,0.0,1,0,F,True,False,True,False,2859,0.0,0.0,14,80.0
Italy,10,15,25.0,0,0.0,17,0,F,False,False,False,True,3199,1.0,1.0,82,63.0
United_States,10,8,5.0,0,0.0,0,0,F,True,False,True,True,3197,0.0,0.0,37,81.0
France,11,8,37.0,0,0.0,4,0,F,False,False,False,True,3205,0.0,0.0,13,113.0
United_States,13,9,4.0,0,0.0,0,0,F,False,False,False,True,2857,1.0,0.0,29,33.0
United_Kingdom,10,8,5.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,0.0,15,10.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,True,False,True,True,2853,0.0,0.0,13,11.0
United_Kingdom,10,10,12.0,0,0.0,1,0,M,True,False,True,True,2852,0.0,0.0,3,3.0
Germany,10,8,1.0,0,0.0,3,0,M,False,False,False,True,2857,0.0,1.0,24,27.0
United_States,23,15,4.0,0,0.0,1,0,F,False,False,False,False,2859,0.0,0.0,20,44.0
France,10,8,34.0,0,0.0,0,0,F,False,False,False,True,2853,1.0,1.0,14,92.0
United_States,10,8,4.0,0,0.0,8,0,F,False,False,False,True,2852,0.0,0.0,27,81.0
Germany,33,8,1.0,2,100.0,0,0,M,False,False,False,False,3205,100.0,2.0,26,23.0
Italy,10,8,28.0,0,0.0,0,0,M,True,False,True,True,3201,1.0,0.0,91,93.0
France,12,9,35.0,0,0.0,23,3,F,True,False,True,True,3202,0.0,0.0,11,102.0
United_Kingdom,10,8,7.0,0,0.0,0,0,M,False,False,False,True,3198,1.0,0.0,16,12.0
United_States,10,9,4.0,0,0.0,17,1,F,True,True,False,True,3202,0.0,1.0,23,69.0
United_Kingdom,12,8,4.0,0,0.0,279,2,F,False,False,False,True,3197,0.0,1.0,20,12.0
France,10,8,36.0,0,0.0,1,0,M,True,False,True,True,3204,0.0,0.0,15,83.0
France,10,8,39.0,0,0.0,0,0,F,False,False,False,True,3195,1.0,1.0,14,114.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,False,False,False,True,3195,0.0,0.0,16,11.0
Italy,12,8,27.0,0,0.0,0,0,F,True,True,False,True,3202,0.0,0.0,7,78.0
Germany,10,8,1.0,0,0.0,2,2,M,True,False,True,True,2856,0.0,0.0,30,25.0
France,10,8,36.0,0,0.0,1,1,F,True,True,False,True,3201,1.0,0.0,15,143.0
France,10,8,37.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,1.0,14,127.0
Spain,10,9,17.0,0,0.0,4,0,F,False,False,False,True,3201,0.0,0.0,6,67.0
Italy,10,8,27.0,0,0.0,0,0,M,True,True,False,True,2859,0.0,1.0,81,84.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3201,0.0,1.0,2,41.0
France,10,8,35.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,0.0,15,119.0
Italy,101,9,27.0,33,28.0,0,0,M,True,True,True,False,2858,28.0,32.0,67,111.0
United_Kingdom,18,11,5.0,2,50.0,5,0,F,True,False,True,True,3196,51.0,2.0,27,4.0
Germany,10,8,1.0,0,0.0,3,1,F,False,False,False,True,3202,0.0,0.0,33,19.0
France,13,8,40.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,0.0,8,139.0
United_States,10,8,3.0,0,0.0,0,0,F,False,False,False,True,3199,0.0,1.0,99,39.0
Germany,10,8,1.0,0,0.0,19,0,F,False,False,False,True,3202,0.0,1.0,45,22.0
Spain,10,8,18.0,0,0.0,6,0,M,False,False,False,True,3196,0.0,0.0,6,60.0
Germany,10,8,2.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,22,25.0
United_States,10,8,4.0,0,0.0,2,0,F,False,False,False,True,3203,0.0,1.0,8,64.0
