StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,extremum,clusters,distribution,filter,anomalies,derived,range_1,range_2,retrieve,order_2,order_3,order_1,order_5,order_4,order_6,vlat-1,vlat-2,vlat-3,vlat-4,gender,gender_5_TEXT,age,education,experience_1,experience_2,experience_3,experience_4,Q1,Q2.1,PROLIFIC_PID,condition,method,correlation
2024-03-25 11:23:38,2024-03-25 11:28:57,0,86.22.159.43,100,318,1,2024-03-25 11:28:57,R_4fiPxzXtFnSF8Uo,,,,,54.5579,-1.328,anonymous,EN,1,4500,9,2,18,3,6,6000,24000,3,2,3,1,6,5,4,1,1,1,1,2,,22,6,0,0,0,0,3,,60e087913950122d6f03acbb,A,blue,83
2024-03-25 11:23:38,2024-03-25 11:29:43,0,82.11.188.70,100,364,1,2024-03-25 11:29:43,R_3TYM9klFV0fhYdL,,,,,54.6992,-1.2569,anonymous,EN,1,4500,10,2,"16,17,18",4,5,7000,23000,3,2,3,1,6,5,4,1,1,1,1,1,,45,4,1,1,25,0,3,,5755dc09cf4430000752aa97,A,blue,65
2024-03-25 11:18:02,2024-03-25 11:30:28,0,149.50.10.240,100,745,1,2024-03-25 11:30:28,R_6r2t1ntJNul8B82,,,,,52.5416,-2.305,anonymous,EN,1,4100,11,2,"16,17,18",3,5.5,60000,242000,2.9,2,3,1,6,5,4,1,1,1,1,1,,38,6,1,0,0,0,3,,5ed1463ba41e260775f2ec6c,A,blue,85
2024-03-25 11:25:16,2024-03-25 11:34:05,0,82.44.64.122,100,528,1,2024-03-25 11:34:05,R_4rOx0zJSPlj5fcR,,,,,56.1967,-3.1357,anonymous,EN,1,4500,10,2,"16,17,18",3,7.5,5000,25000,3,2,3,1,6,5,4,1,1,1,1,2,,27,6,2,0,10,0,3,,5ec7d68512268325623eb178,A,blue,35
2024-03-25 11:24:40,2024-03-25 11:34:32,0,94.1.66.4,100,592,1,2024-03-25 11:34:33,R_8BVmw9ymrH1GWa9,,,,,51.2887,-0.7957,anonymous,EN,1,4500,6,2,"16,17,18",2,5.0,6000,24000,3,2,3,1,6,5,4,1,1,1,1,1,,39,7,0,0,0,0,3,,63d7a42c9b2af0db6c05d627,A,blue,84
2024-03-25 11:24:29,2024-03-25 11:35:28,0,94.173.110.203,100,658,1,2024-03-25 11:35:29,R_5G8rMqN5tRB0asx,,,,,55.9552,-3.2,anonymous,EN,1,4500,9,2,18,4,7,7000,2400,3,2,3,1,6,5,4,1,1,1,0,1,,30,6,1,0,11,0,3,,62e96ef588980690769f0b1f,A,blue,82
2024-03-25 11:22:22,2024-03-25 11:35:49,0,86.20.188.238,100,806,1,2024-03-25 11:35:49,R_2V63Ua909Cp4gq5,,,,,53.382,-2.2542,anonymous,EN,1,4900,11,6,"16,17,18",4,4,7000,22000,3,2,3,1,6,5,4,1,1,1,1,2,,28,7,4,2,0,0,2,,5ea9960728c8140a5dff5239,A,blue,60
2024-03-25 11:26:04,2024-03-25 11:37:25,0,176.250.228.13,100,681,1,2024-03-25 11:37:26,R_5ddJpPmeWWvOKBP,,,,,51.3537,0.5287,anonymous,EN,1,4500,3.0,2,18,3,7.5,7000,24000,2.8,2,3,1,6,5,4,1,1,1,1,2,,45,2,0,0,0,0,3,"It's been a long time since I was at school, so found some of it quite complicated, plus menopause brain fog doesn't help!",5ef7ad4893b67f0d834287a9,A,blue,52
2024-03-25 11:24:16,2024-03-25 11:39:55,0,81.78.165.39,100,938,1,2024-03-25 11:39:55,R_415KdZrLhGq0BI0,,,,,51.636,-0.1852,anonymous,EN,1,4800,13,6,"16,17,18",5,6.5,7500,23000,3,2,3,1,6,5,4,1,1,1,1,2,,46,7,4,2,6,0,2,,60d4de3b13db311590fc7030,A,blue,91
2024-03-25 11:33:20,2024-03-25 11:46:52,0,176.249.153.83,100,812,1,2024-03-25 11:46:53,R_2aM2oYYTLloWbDs,,,,,50.83,-0.2413,anonymous,EN,1,4500,11,6,"16,17,18",3,6,6500,24000,3,2,3,1,6,5,4,1,1,1,0,1,,32,6,0,0,0,0,3,,598971de71fb500001aaa40c,A,blue,52
2024-03-25 11:19:27,2024-03-25 11:49:18,0,92.40.111.100,100,1791,1,2024-03-25 11:49:19,R_72IVeITGGiDznsB,,,,,51.4975,-0.2468,anonymous,EN,1,4850,12,2,"14,16,17,18",4,5,7500,22500,3,2,3,1,6,5,4,1,1,0,1,2,,27,6,3,0,0,0,3,the explanations of the problems and the questions were enough to understand and on point ,600b25f40e8a5115c823ee13,A,blue,94
2024-03-25 11:22:01,2024-03-25 12:15:42,0,78.145.156.40,100,3220,1,2024-03-25 12:15:42,R_43XAvhsM1NWXLVf,,,,,53.4994,-2.2433,anonymous,EN,1,5000,15,2,"16,17,18",3,2,6000,23000,5,2,3,1,6,5,4,1,1,1,0,1,,31,7,2,1,0,0,3,,6384f755b4cc19e1153f51bb,A,blue,1
2024-03-25 12:15:50,2024-03-25 12:29:37,0,5.70.214.6,100,827,1,2024-03-25 12:29:38,R_5tgpRbJFWK65j8R,,,,,55.8309,-4.2143,anonymous,EN,1,4500,45,6,2,4,7.5,900,2700,4,2,3,1,6,5,4,1,1,1,1,1,,52,2,0,0,0,0,2,no,6079fce53f74f77426b40b44,A,blue,50
2024-03-25 13:45:56,2024-03-25 13:54:03,0,84.67.98.214,100,487,1,2024-03-25 13:54:04,R_6atYXBy21MaPp7z,,,,,51.5507,-0.0537,anonymous,EN,1,1.0,2.2,2,14,5,15.0,0.5,0.2,3,2,3,1,4,5,6,0,0,0,0,1,,32,6,1,0,5,0,2,no,63e6378e04ade071ebf9ff9c,A,maxmin,100
2024-03-25 13:45:40,2024-03-25 13:54:26,0,86.25.124.17,100,525,1,2024-03-25 13:54:26,R_6YwSJRaLeqktAo9,,,,,50.7887,-1.1475,anonymous,EN,1,28500,6,2,"16,17,18,19,20,21",4,5,6500,24000,3,2,3,1,4,5,6,0,0,1,0,1,,49,4,0,0,30,2,3,"I struggled at the beginning, I wont lie.  Picked up when I caught the gist of the graphs.",65abea576ca74c598aef13c3,A,maxmin,56
2024-03-25 13:45:35,2024-03-25 13:55:03,0,82.24.26.149,100,567,1,2024-03-25 13:55:03,R_2m3g9zRBT7Dsgud,,,,,50.9051,-1.3655,anonymous,EN,1,3000,3.0,2,3,3,12.5,1.5,3000,3,2,3,1,4,6,5,0,0,1,1,2,,38,1,0,0,0,0,3,this was a very good survey although i found it quite hard but interesting ,5eaefbfa63ac4305357dae76,A,maxmin,46
2024-03-25 13:45:38,2024-03-25 13:55:26,0,94.1.194.2,100,588,1,2024-03-25 13:55:27,R_2Wxr2V58wB0rkfR,,,,,52.3571,-2.0014,anonymous,EN,1,29000,9,2,"16,17,18,19,20,21",4,7.5,8500,25500,3,2,3,1,4,6,5,1,1,1,1,1,,23,3,0,0,0,0,3,,5eb4909c2f46f82f9280a49b,A,maxmin,69
2024-03-25 13:45:48,2024-03-25 13:57:42,0,31.94.26.245,100,714,1,2024-03-25 13:57:43,R_6AVz17oN8bWKHap,,,,,51.5415,-0.0601,anonymous,EN,1,5000,1.5,4,"2,3,4,5,6,7,10",6,15,1.0,2.5,3,2,3,1,4,5,6,0,1,1,1,2,,57,2,0,0,35,0,3,,5a5e14fc8e625900017626a9,A,maxmin,86
2024-03-25 13:45:24,2024-03-25 13:57:43,0,2.103.173.251,100,738,1,2024-03-25 13:57:43,R_2LRmtSZmkS9EoUD,,,,,50.9022,-3.2944,anonymous,EN,1,28900,6,2,"16,17,18,19,20,21,22",3,6.1,6500,23800,3,2,3,1,4,6,5,1,1,1,1,2,,42,4,1,0,0,1,3,,5f75d01a857e4e27a575f7ca,A,maxmin,21
2024-03-25 13:45:31,2024-03-25 14:00:11,0,87.74.128.48,100,880,1,2024-03-25 14:00:13,R_5supdIvwlfZfimJ,,,,,51.4535,-2.5917,anonymous,EN,1,29000,8,6,"15,16,17,18,19,20,21,22",3,8.75,6500,24000,3,2,3,1,4,6,5,1,1,1,1,2,,41,7,0,0,0,0,3,Very interesting to complete and it really challenged my memory of maths at high school level. ,65b17c3a6264a7353dc9ed4b,A,maxmin,5
2024-03-25 13:45:34,2024-03-25 14:01:31,0,82.16.124.84,100,956,1,2024-03-25 14:01:32,R_2nq1WnXqVrS4Bir,,,,,51.7683,0.1456,anonymous,EN,1,29000,5,6,"15,16,17,18,19,20,21,22",5,4,7000,24000,15,2,3,1,4,6,5,1,1,1,1,1,,65,3,0,0,0,0,3,some are very hard graphs to assess,5f6f7258aa7332501adb94f4,A,maxmin,53
2024-03-25 13:45:33,2024-03-25 14:04:50,0,5.148.135.186,100,1157,1,2024-03-25 14:04:51,R_8b2iyztyGz2svFD,,,,,51.5278,-0.4843,anonymous,EN,1,32,12,6,"3,8,13,16,21",4,6,1,4,2,4,1,5,6,2,3,1,0,0,0,1,,33,7,0,0,0,0,3,,5b82d4fda284bc000193094c,A,maxmin,61
2024-03-25 13:48:06,2024-03-25 14:05:03,0,82.41.147.81,100,1017,1,2024-03-25 14:05:03,R_2patFtQE3ZvB7A4,,,,,55.9153,-3.1977,anonymous,EN,1,2800,6,2,"16,17,18,19,20,21,22",4,8.5,7500,2250,3,2,3,1,4,6,5,1,1,1,1,2,,54,6,0,0,0,0,3,,60a80fcc64a536b0bec96e7a,A,maxmin,49
2024-03-25 13:45:31,2024-03-25 14:09:11,0,86.30.194.173,100,1419,1,2024-03-25 14:09:11,R_8MS1vcibbZ0xBCx,,,,,53.1369,-1.1995,anonymous,EN,1,29000,7,6,19,5,5.0,7000,25000,3,2,3,1,4,6,5,1,0,1,1,1,,55,4,0,0,0,0,3,"Thank you, i hope i did OK as i like working with maths.
Graham",63c58429db2b7daf0f67d60d,A,maxmin,70
2024-03-25 13:49:49,2024-03-25 14:10:34,0,90.210.147.56,100,1244,1,2024-03-25 14:10:35,R_7pXdXRkxZkpZb1L,,,,,51.6143,-0.4188,anonymous,EN,1,29000,8,2,"16,17,18,19,20,21,22",3,6,7000,23000,3,2,3,1,4,6,5,1,1,1,1,2,,31,6,0,0,0,0,2,,5f3013e31c8a690aacb02c31,A,maxmin,20
2024-03-25 13:45:42,2024-03-25 14:10:39,0,82.41.215.188,100,1497,1,2024-03-25 14:10:39,R_6ZOcRFQa0H6iOW8,,,,,53.8094,-3.0007,anonymous,EN,1,28000,2.0,3,"16,17,18,19,20",5,95,0,3.0,3,2,3,1,4,6,5,1,1,1,1,1,,31,6,0,0,0,0,3,,608d247fc141c8230ce3ebdc,A,maxmin,50
2024-03-25 13:53:36,2024-03-25 14:14:17,0,213.31.68.177,100,1240,1,2024-03-25 14:14:18,R_3XmoXSUYnzUCb98,,,,,50.2835,-3.7901,anonymous,EN,1,28000,8,2,"16,17,18,19,20,21,22",3,5.25,6500,23500,3,2,3,1,4,6,5,1,1,1,1,2,,48,6,0,0,0,0,3,no,646e53ef6c1dac9a13cd2985,A,maxmin,75
2024-03-25 13:49:02,2024-03-25 14:17:52,0,80.44.221.104,100,1730,1,2024-03-25 14:17:53,R_3mONPOm2pUcei6R,,,,,54.9735,-1.5673,anonymous,EN,1,30000,1,2,"16,17,18,19,20,21,22",4,2.5,7000,25000,3,2,3,1,4,6,5,1,1,1,0,2,,27,7,2,2,5,0,3,,65bd29a33fe10dcc8e183b52,A,maxmin,100
2024-03-25 14:20:29,2024-03-25 14:27:01,0,92.24.142.183,100,391,1,2024-03-25 14:27:02,R_2MZxHETzMdeGHe1,,,,,50.8007,-1.0806,anonymous,EN,1,2600,6,2,"14,15,16,18",4,4.8,7500,24000,2,3,2,1,5,6,4,1,1,1,1,1,,26,2,0,0,0,0,2,,5696b105eaa915000b8bd77c,A,outlier,99
2024-03-25 14:20:23,2024-03-25 14:30:39,0,82.10.218.241,100,615,1,2024-03-25 14:30:39,R_1DXIacLfMH0F3yA,,,,,53.4347,-3.0282,anonymous,EN,1,2000,25,2,"14,15,16,18",3,3.5,6500,23500,2,3,2,1,5,6,4,1,1,1,1,1,,32,6,1,0,12,0,3,,5c651332bcb1b40001864762,A,outlier,95
2024-03-25 14:20:27,2024-03-25 14:31:58,0,86.25.248.12,100,691,1,2024-03-25 14:31:58,R_1pYInK6qfyaUe52,,,,,53.4969,-2.7072,anonymous,EN,1,2500,6,6,"14,15,16,18",3,3,6000,24000,2,3,2,1,5,6,4,1,1,1,1,1,,53,2,0,0,35,0,3,,63c5869714c648472e253347,A,outlier,83
2024-03-25 14:20:27,2024-03-25 14:32:22,0,86.183.117.194,100,715,1,2024-03-25 14:32:23,R_2uswN2dtystkwlX,,,,,53.3933,-2.9241,anonymous,EN,1,2500,7,2,"14,15,16,18",3,5,6000,23000,2,3,2,1,4,5,6,1,1,1,0,2,,26,6,1,0,6,0,3,,62fb7b36fe604ebae1dcf410,A,outlier,77
2024-03-25 14:21:03,2024-03-25 14:35:19,0,103.7.205.111,100,856,1,2024-03-25 14:35:20,R_2w0OuYz3Y14oW7A,,,,,51.4719,-0.1616,anonymous,EN,1,2500,16,6,"14,15,16,18",3,3,7000,24000,2,3,2,1,5,6,4,1,1,1,1,1,,31,8,1,1,7,0,3,,63ee65e3470c23cb401ca89a,A,outlier,82
2024-03-25 14:20:28,2024-03-25 14:35:23,0,84.66.185.52,100,894,1,2024-03-25 14:35:23,R_2hrNae5pQIzp9T3,,,,,53.7012,-1.7894,anonymous,EN,1,2500,4,2,"15,18",3,2.5,7500,23000,2,3,2,1,5,6,4,1,1,1,1,2,,70,7,1,0,35,0,3,No,59ed0b3eac0af70001b36f5f,A,outlier,96
2024-03-25 14:20:40,2024-03-25 14:38:14,0,81.135.3.216,100,1054,1,2024-03-25 14:38:15,R_46mqKmzSFPRoNaw,,,,,52.1944,1.5729,anonymous,EN,1,2500,7,6,"14,15,16,18",4,4,6000,24000,2,3,2,1,5,6,4,1,1,1,1,2,,59,2,0,0,0,0,3,it was good working my brain ,60e85190b9cffd8fed0a064f,A,outlier,51
2024-03-25 14:20:27,2024-03-25 14:38:23,0,109.158.117.116,100,1075,1,2024-03-25 14:38:23,R_2S5FuLniKc1rB2V,,,,,54.657,-5.6524,anonymous,EN,1,2500,17,6,"14,15,16,18",4,4,7000,23000,2,3,2,1,5,6,4,1,1,1,1,1,,47,3,0,0,0,0,3,none,6315fd72852e279a1a13e5f1,A,outlier,86
2024-03-25 14:20:25,2024-03-25 14:39:42,0,143.159.14.243,100,1157,1,2024-03-25 14:39:43,R_2FEvWfdb545kWzj,,,,,53.3751,-1.9926,anonymous,EN,1,2500,5,2,"14,15,16,18",3,5.0,5000,25000,2,3,2,1,5,6,4,1,1,1,1,1,,34,7,0,0,0,0,3,Easy to understand apart from the clusters question (wasn't too sure what a cluster would be in stats!),62a8b9054021613d7aa7e806,A,outlier,90
2024-03-25 14:20:45,2024-03-25 14:40:04,0,80.192.35.118,100,1159,1,2024-03-25 14:40:05,R_11Hytgcnrwhyf9m,,,,,53.4514,-2.8491,anonymous,EN,1,2500,11,2,"14,15,16,18",3,3.0,7000,24000,2.1,3,2,1,5,6,4,1,1,1,1,2,,62,3,0,0,0,0,3,,638e2eed82fa613f2140ba13,A,outlier,60
2024-03-25 14:20:22,2024-03-25 14:41:33,0,86.129.87.17,100,1271,1,2024-03-25 14:41:34,R_1XmPLNCeDjsEYSd,,,,,52.7983,-1.5652,anonymous,EN,1,2500,7,6,"14,15,16,18",6,5,7500,23500,2,3,2,1,6,5,4,1,1,1,1,2,,69,7,1,0,35,1,3,The average cofe price in October threw me...I couldn't find the number I was looking for!,5e7f1c5ee2d6185def08ac67,A,outlier,55
2024-03-25 14:29:34,2024-03-25 14:47:20,0,86.157.209.222,100,1066,1,2024-03-25 14:47:21,R_5qlWIHrSvmOe3Sp,,,,,51.3228,-2.8993,anonymous,EN,1,2500,25,2,"14,15,16,18",3,5,7000,24000,2,3,2,1,5,6,4,1,1,1,1,1,,34,6,0,0,0,0,3,,6347200d8ded5172ec43e0bb,A,outlier,60
2024-03-25 14:23:28,2024-03-25 14:53:55,0,86.26.30.59,100,1826,1,2024-03-25 14:53:55,R_1G0RTsd76POy6qf,,,,,50.82,-1.0664,anonymous,EN,1,2500,7,2,"14,15,16,18",3,4,7000,23000,2,3,2,1,5,6,4,1,1,1,1,2,,35,5,0,0,18,0,3,,5a51456eacc75b000179c08b,A,outlier,95
2024-03-25 14:20:24,2024-03-25 15:02:32,0,84.70.240.117,100,2527,1,2024-03-25 15:02:32,R_4VDR4FDdihyCu9E,,,,,53.4916,-2.3009,anonymous,EN,1,2500,3,6,"14,15,16,18",3,5,7000,23000,2,3,2,1,5,6,4,1,1,1,1,1,,33,7,2,2,10,0,3,,65b3d516eaf68da25cef67d6,A,outlier,76
2024-03-25 15:04:48,2024-03-25 15:10:57,0,51.190.219.198,100,368,1,2024-03-25 15:10:57,R_2ATnXMKZ2PCMRzz,,,,,51.5415,-0.0601,anonymous,EN,1,4800,11,6,"14,15,16,20",2,3,6000,24000,3.5,2,3,1,5,4,6,1,1,1,1,2,,43,9,0,0,0,0,2,,5ca650fc557aec0012e200d8,A,random,94
2024-03-25 15:05:28,2024-03-25 15:14:27,0,92.18.156.65,100,538,1,2024-03-25 15:14:27,R_8hTn2yeO8zJOADn,,,,,53.5534,-2.1119,anonymous,EN,1,4950,10,2,"2,3,4,20",4,2.5,7000,25000,2,2,3,1,5,4,6,1,1,1,1,2,,49,6,0,0,0,0,2,,647869e6f69318bacc341d53,A,random,82
2024-03-25 15:05:22,2024-03-25 15:17:11,0,146.90.13.195,100,709,1,2024-03-25 15:17:11,R_54pquW2vw6otGHn,,,,,53.6055,-3.0316,anonymous,EN,1,4900,10,2,"14,15,16,20",2,2.5,7500,25000,2,2,3,1,5,4,6,1,1,1,1,2,,49,6,0,0,0,0,3,,63af557b3d4f219c3226b7d6,A,random,67
2024-03-25 15:04:49,2024-03-25 15:17:44,0,146.200.168.45,100,775,1,2024-03-25 15:17:44,R_4zSVcn7xbldeDMw,,,,,54.2519,-0.4709,anonymous,EN,1,4900,9,4,"14,15,16,20",3,2.3,6800,24000,2,2,3,1,5,4,6,1,1,1,1,1,,39,6,0,0,0,0,3,Really enjoyed this - thoughtful and interactive throughout,56c6f9efb0b7a1000c5d12d7,A,random,70
2024-03-25 15:04:58,2024-03-25 15:18:47,0,77.102.206.149,100,828,1,2024-03-25 15:18:47,R_1pYSsGfFF4rVt6H,,,,,53.5541,-1.1302,anonymous,EN,1,4800,9,6,"14,15,16,20",3,2.5,7000,25000,2,2,3,1,5,4,6,1,1,1,1,2,,51,3,1,0,0,0,3,,648028bc524faa07ef0547eb,A,random,100
2024-03-25 15:04:57,2024-03-25 15:18:48,0,86.140.149.53,100,830,1,2024-03-25 15:18:48,R_4llWklyLK4iObpi,,,,,51.8823,-0.1614,anonymous,EN,1,4850,10,2,"14,15,16,20",3,2.1,6900,23000,2,2,3,1,5,4,6,1,1,1,1,2,,25,7,0,0,0,1,2,all good. Thank you!,616cbfb55486b52d735885fa,A,random,85
2024-03-25 15:07:01,2024-03-25 15:19:13,0,86.134.60.191,100,732,1,2024-03-25 15:19:13,R_5fDQtXFMq7LUtMu,,,,,54.92,-1.429,anonymous,EN,1,4800,12,2,"14,15,16,20",2,2.5,6000,24000,2,2,3,1,5,4,6,1,1,1,1,1,,63,7,1,1,30,I have MSc Statistics,3,worked well,63f8a51d30e2b7501f33e8ce,A,random,100
2024-03-25 15:04:46,2024-03-25 15:19:29,0,31.94.30.22,100,883,1,2024-03-25 15:19:30,R_2vGrBAIpxVATqF3,,,,,53.4606,-2.2572,anonymous,EN,1,4900,16,6,"14,15,16,20",6,1.5,7000,22500,0,2,3,1,5,4,6,1,1,0,0,1,,45,2,0,0,15,0,2,No,5dc5da21d999de45a504651b,A,random,56
2024-03-25 15:07:50,2024-03-25 15:20:12,0,80.2.110.89,100,742,1,2024-03-25 15:20:13,R_1MWmaiQwoWPFC2R,,,,,53.9744,-1.1783,anonymous,EN,1,4900,10,2,"14,15,16,20",3,2.5,6000,22500,2,5,4,6,2,3,1,1,1,1,1,1,,30,6,1,0,0,0,3,,63d447dff5d5b197f0d02275,A,random,78
2024-03-25 15:04:47,2024-03-25 15:27:31,0,78.105.252.138,100,1364,1,2024-03-25 15:27:32,R_2Xkj1dUqcS9ul1f,,,,,54.8534,-1.5147,anonymous,EN,1,4750,11,6,20,3,2.5,0,24000,2,2,3,1,5,4,6,1,1,1,1,2,,68,2,0,0,0,0,3,,55885582fdf99b4021921fbd,A,random,99
2024-03-25 15:20:47,2024-03-25 15:31:00,0,82.41.198.247,100,612,1,2024-03-25 15:31:00,R_5f0EbBMFJJjSVop,,,,,55.7626,-4.1831,anonymous,EN,1,4900,10,6,20,4,2.5,6000,25000,2.2,2,3,1,5,4,6,1,1,1,1,1,,58,6,1,0,35,0,3,no,5bf2f728bd9f150001f6cc42,A,random,68
2024-03-25 15:07:42,2024-03-25 15:44:11,0,151.226.116.70,100,2188,1,2024-03-25 15:44:11,R_5JQrSTP6SJzKRex,,,,,53.0707,-2.5533,anonymous,EN,1,5000,10,6,"14,15,16,20",2,3.75,5200,23000,2,2,3,1,5,4,6,1,0,1,1,2,,39,2,0,0,0,0,3,,5b5e0e86902ad10001cfcc59,A,random,89
2024-03-25 15:47:18,2024-03-25 15:53:36,0,188.220.90.236,100,378,1,2024-03-25 15:53:36,R_7yr46HgPxxzKFgd,,,,,53.6235,-2.3352,anonymous,EN,1,29000,0,2,"15,16,17,18,19,20,21,22",3,20,7500,23000,3,2,3,1,5,4,6,1,1,1,1,1,,31,6,1,0,10,0,3,,63d79c1136770259780aac5b,A,vas,0
2024-03-25 15:47:09,2024-03-25 15:54:43,0,86.163.150.252,100,453,1,2024-03-25 15:54:44,R_2arjuTi7BnLxUo9,,,,,53.7933,-3.028,anonymous,EN,1,29000,20,4,"15,16,17,18,19,20,21,22",4,10,200,25000,3,2,3,1,5,4,6,1,1,1,0,2,,24,2,0,0,0,0,3,,604d5e61486bd0622d2102c0,A,vas,60
2024-03-25 15:47:21,2024-03-25 15:56:03,0,2.98.248.214,100,521,1,2024-03-25 15:56:03,R_2V3CuCTIJ7rCLZv,,,,,51.4032,-0.9207,anonymous,EN,1,29000,5,2,"16,17,18,19,20,21",4,10,7000,25000,2.9,2,3,1,5,4,6,1,1,1,1,1,,32,3,0,0,0,0,3,No,5d68c8aa40524c00189e8ac2,A,vas,5
2024-03-25 15:49:02,2024-03-25 15:56:59,0,31.126.197.171,100,476,1,2024-03-25 15:56:59,R_7y9MUJ6kVaY5o6G,,,,,50.1988,-5.2912,anonymous,EN,1,29000,5,2,"15,16,17,18,19,20,21,22",3,10,7000,24000,3,5,4,6,2,3,1,1,1,1,1,1,,30,2,0,0,10,0,3,,5d6a924a9e02d2001514311a,A,vas,20
2024-03-25 15:47:22,2024-03-25 15:57:38,0,80.2.30.67,100,615,1,2024-03-25 15:57:39,R_7aDe0vgFNtoZR5D,,,,,53.8258,-1.5205,anonymous,EN,1,29000,1,1,"16,17,18,19",5,16,7000,25000,3,2,3,1,5,4,6,1,1,1,1,1,,23,6,0,0,0,0,2,no comments,63d7ac4c9acdaa357a0ae2d3,A,vas,60
2024-03-25 15:47:18,2024-03-25 15:57:55,0,172.59.81.44,100,636,1,2024-03-25 15:57:55,R_78J11bVCz5Fs6pR,,,,,38.1842,-85.8375,anonymous,EN,1,28500,12,6,21,4,7.5,7000,23500,3,3,2,1,5,4,6,1,1,1,0,1,,47,6,3,0,26,0,3,,5e46aa20caec81000b7d4f93,A,vas,61
2024-03-25 15:47:12,2024-03-25 16:01:03,0,92.239.208.217,100,830,1,2024-03-25 16:01:04,R_7oNiQ1s43sayIgS,,,,,56.5292,-3.0745,anonymous,EN,1,28500,1,6,"15,16,17,18,19,20,21",6,10,6500,23000,3,5,4,6,2,3,1,1,1,1,1,1,,50,5,0,0,0,2,3,I have approx 2 years experience of statistics around 35 years ago when I was at school.,637545d6428d85daeedc3df5,A,vas,14
2024-03-25 15:47:15,2024-03-25 16:04:34,0,86.12.243.46,100,1039,1,2024-03-25 16:04:35,R_2nMYFygjIW3fheE,,,,,51.8373,0.8174,anonymous,EN,1,28000,6,6,"15,16,17,18,19,20,21,22",2,18,7000,23000,2.8,2,3,1,5,4,6,1,1,1,1,2,,59,4,0,0,0,0,3,No,60ed501279c68ea1a313d0aa,A,vas,20
2024-03-25 15:48:41,2024-03-25 16:05:32,0,109.153.245.241,100,1011,1,2024-03-25 16:05:32,R_8TZZc2aaFP7zdeF,,,,,53.1114,-1.6531,anonymous,EN,1,28500,7,6,"17,18,19,20",3,10,7000,23000,3,2,3,1,5,4,6,1,1,1,1,1,,66,9,0,0,25,5,2,"In one question, (the shape of the graph) the options didn't display, so I selected ""none of the above""

Different from the average survey!",5c2e6546af699500010f521a,A,vas,3
2024-03-25 15:47:07,2024-03-25 16:06:48,0,81.100.243.163,100,1181,1,2024-03-25 16:06:49,R_4pFN0ku9KX0cCV1,,,,,54.5504,-1.2532,anonymous,EN,1,29000,5,2,"16,17,18,19,20,21,22",3,40,7500,24000,3,2,3,1,5,4,6,1,1,1,1,2,,29,2,0,0,10,0,3,No further comments,5c4594514fe4f800016ea070,A,vas,50
2024-03-25 15:49:55,2024-03-25 16:07:01,0,75.131.173.238,100,1026,1,2024-03-25 16:07:02,R_72xX5eAnpciQ7ss,,,,,35.7113,-82.5467,anonymous,EN,1,29000,5,6,"15,16,17,18,19,20,21,22",3,30,65000,240000,3,2,3,1,5,4,6,1,1,1,0,1,,66,7,2,2,0,0,3,very engaging,63c3118da7ffa9c9fa88a10e,A,vas,0
2024-03-25 15:54:00,2024-03-25 16:11:34,0,90.221.3.240,100,1054,1,2024-03-25 16:11:35,R_5J4unLbqAKoUHxT,,,,,53.9744,-1.1783,anonymous,EN,1,29000,20,6,"16,17,18,19,20,21",4,12,7000,24000,3,2,3,1,5,4,6,1,1,1,0,1,,63,2,0,0,0,0,3,,6554e79557e3d6be08e32ceb,A,vas,25
2024-03-25 15:57:07,2024-03-25 16:12:46,0,86.30.75.102,100,938,1,2024-03-25 16:12:46,R_3sdzV9FjncK29hU,,,,,51.8874,0.9185,anonymous,EN,1,28000,5,6,"17,18,19,20,21",3,12,7000,24000,3,2,3,1,5,4,6,1,1,1,1,1,,43,6,1,1,5,0,3,,63174af7d57182f9bf90c094,A,vas,89
2024-03-25 15:47:24,2024-03-25 16:15:55,0,86.165.166.39,100,1710,1,2024-03-25 16:15:55,R_32eWEvJdOqfRRtM,,,,,51.3242,-2.9789,anonymous,EN,1,29000,4,2,"17,18,19,20,21",5,7.5,7000,23500,2.85,2,3,1,5,4,6,1,1,1,0,2,,62,2,0,0,0,0,3,,5c0873675b32d500012e3f2c,A,vas,30
2024-03-25 15:47:10,2024-03-25 16:16:43,0,185.240.198.169,100,1773,1,2024-03-25 16:16:44,R_43gi9iwD7xkI7k5,,,,,51.5026,-0.0668,anonymous,EN,1,29000,3,2,"15,16,17,18,19,20,21,22",4,18,6000,24000,2.9,2,3,1,5,4,6,1,1,1,1,2,,29,6,1,0,0,0,3,,5e0fdde8b638537085d51b6c,A,vas,74
2024-03-25 15:47:27,2024-03-25 16:28:10,0,216.120.189.23,100,2442,1,2024-03-25 16:28:10,R_7gPjnXKu6w2MRDr,,,,,51.5074,-0.1196,anonymous,EN,1,3.0,2,6,"4,5,6,7,20,21",6,80,15000,14000,3,2,3,1,5,4,6,1,1,1,1,1,,34,6,4,4,3,3,3,everything went well thanks for the study,6532742d48aa9e7d5c65f9b4,A,vas,65
