StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,check-decrease-1,check-increase-1,check-2,gender,gender_4_TEXT,age,education,experience_1,experience_2,experience_3,experience_4,effort,feedback,PROLIFIC_PID,size00,size01,size,justification,order,method
2024-02-25 09:31:11,2024-02-25 09:32:48,0,84.158.93.72,100,97,1,2024-02-25 09:32:49,R_2l9LmwvvgLLyRxL,,,,,51.556,6.7337,anonymous,EN,1,,1.0,3,1,,33,7,1,1.0,15.0,,3,-,5dd5855018beb6544df7f797,2000,na,32437,save,stl,random
2024-02-25 09:31:19,2024-02-25 09:33:36,0,188.82.134.189,100,137,1,2024-02-25 09:33:36,R_5tDs67PDRb43Mif,,,,,40.2057,-8.4213,anonymous,EN,1,2.0,,2,1,,24,7,1,0.0,0.0,0.0,3,,5b339152afe1d00001c6c509,750,na,2848,,lts,blue
2024-02-25 09:31:34,2024-02-25 09:35:14,0,69.171.141.236,100,219,1,2024-02-25 09:35:14,R_333QLVphlF3899j,,,,,43.7489,-79.4422,anonymous,EN,1,,2.0,2,1,,36,5,0,0.0,0.0,0.0,3,,6501f545abe768142f469b08,500,600,32437,I needed enough of a sample size to show that it's closest to the center. ,stl,vas
2024-02-25 09:32:41,2024-02-25 09:35:14,0,195.222.114.191,100,152,1,2024-02-25 09:35:14,R_8iD8KAYNX5WOTKs,,,,,50.3195,18.8861,anonymous,EN,1,2.0,,2,3,,19,2,0,0.0,0.0,,3,,5fa3ea4112660a0401021336,500,na,9611,,lts,vas
2024-02-25 09:32:41,2024-02-25 09:35:19,0,94.7.26.149,100,157,1,2024-02-25 09:35:19,R_7qkEShkktri1AyV,,,,,51.8659,-2.2059,anonymous,EN,1,1.0,,2,2,,24,6,0,0.0,0.0,,2,,63ea8ec521931832f4b6b7cb,1500,na,21624,,lts,vas
2024-02-25 09:32:30,2024-02-25 09:35:39,0,5.249.15.215,100,188,1,2024-02-25 09:35:39,R_2FrEtFibUfcgGAF,,,,,41.1765,-8.6877,anonymous,EN,1,2.0,,3,1,,31,6,0,0.0,6.0,0.0,3,,5ef945aa4ffead6e3ea69289,200,600,844,I just reduce until it feels like the next reduction would destroy the pattern.,lts,outlier
2024-02-25 09:31:17,2024-02-25 09:35:44,0,79.21.35.16,100,267,1,2024-02-25 09:35:44,R_6klsyTmZlfQ0QPT,,,,,45.3984,12.4849,anonymous,EN,1,2.0,,2,1,,28,2,0,0.0,0.0,0.0,2,,5c24e83ac298750001776310,1500,na,9611,I wanted to make the ellipse in center very clear showing that there are fewer points around it,lts,outlier
2024-02-25 09:32:14,2024-02-25 09:35:49,0,163.116.169.78,100,214,1,2024-02-25 09:35:49,R_71ZwvtpdLN2QuCc,,,,,38.731,-9.1373,anonymous,EN,1,,1.0,3,1,,29,7,0,3.0,2.0,,2,,5e015e48946e97d428a04739,1000,1600,32437,Move slider to get most of points similar to original,stl,outlier
2024-02-25 09:32:51,2024-02-25 09:35:59,0,86.87.189.203,100,188,1,2024-02-25 09:35:59,R_1KXpJT3FT72lLwJ,,,,,52.1178,5.1872,anonymous,EN,1,,2.0,2,2,,35,6,2,0.0,0.0,0.0,3,,631113e0edc417962ab2524a,2000,na,32437,"Keeping only the center blob leaves out too much information about the spread of the original, which might lead to inaccurate conclusions",stl,blue
2024-02-25 09:32:20,2024-02-25 09:36:09,0,5.54.120.178,100,229,1,2024-02-25 09:36:10,R_3Ov5jcEW46VKNjT,,,,,39.3616,22.9414,anonymous,EN,1,2.0,,2,1,,26,6,42,6.0,0.0,0.0,2,,6046fd9e17b0fd17e02e80f2,1000,1200,6407,when all the dots in the center dissappear the sample does not correspond correctly to the original,lts,maxmin
2024-02-25 09:31:59,2024-02-25 09:36:12,0,77.206.138.157,100,253,1,2024-02-25 09:36:12,R_2v3bozHrJIteNl7,,,,,48.8323,2.4075,anonymous,EN,1,1.0,,3,1,,34,7,0,0.0,0.0,,2,,65ab975f05386c5723f05a20,500,na,32437,visual pattern,lts,blue
2024-02-25 09:32:14,2024-02-25 09:36:18,0,94.64.155.40,100,244,1,2024-02-25 09:36:19,R_2nV3bi55NHqlUan,,,,,37.9433,23.7098,anonymous,EN,1,2.0,,2,6,,24,6,1,,,,3,,61366373954c6965f1db1e88,200,na,32437,visual strategies,lts,random
2024-02-25 09:31:40,2024-02-25 09:36:40,0,213.134.162.196,100,299,1,2024-02-25 09:36:40,R_2nuULBtfrZ0jwQn,,,,,52.2296,21.0067,anonymous,EN,1,,1.0,2,1,,21,2,1,0.0,1.0,0.0,3,,609822321dee9d6950c2f6ef,2500,na,14416,seeing the disc on the inside,stl,maxmin
2024-02-25 09:32:51,2024-02-25 09:36:47,0,37.11.250.123,100,235,1,2024-02-25 09:36:47,R_1lsO1Ej1jJpG8mJ,,,,,43.5381,-5.6604,anonymous,EN,1,2.0,,2,2,,36,6,3,0.0,0.0,0.0,3,,5c561ac7ed664000018fe8b8,500,na,9611,,lts,maxmin
2024-02-25 09:32:57,2024-02-25 09:37:02,0,2.127.231.236,100,245,1,2024-02-25 09:37:03,R_10MdxBnWOBHI0wK,,,,,51.5033,-0.6894,anonymous,EN,1,,1.0,3,2,,37,2,0,0.0,17.0,0.0,3,,5a638fa6c0d836000107b8bc,1500,na,14416,There needed to still be a visable diagonal line through the cluster,stl,maxmin
2024-02-25 09:33:04,2024-02-25 09:37:15,0,90.200.230.206,100,251,1,2024-02-25 09:37:16,R_7k1RRXTJV4fvnJ7,,,,,52.6049,-1.1488,anonymous,EN,1,,2.0,3,2,,44,6,1,0.0,12.0,5.0,3,,5a5679b58e6259000175bec5,1000,1600,21624,area covered similar ,stl,outlier
2024-02-25 09:32:33,2024-02-25 09:37:15,0,91.235.230.40,100,281,1,2024-02-25 09:37:16,R_3xZaCREhrpqXnWN,,,,,50.038,22.0148,anonymous,EN,1,1.0,,2,2,,31,6,3,,6.0,,2,,60215dd35df8a610ca2ee17a,2000,na,1266,,lts,outlier
2024-02-25 09:32:39,2024-02-25 09:37:20,0,102.39.129.159,100,280,1,2024-02-25 09:37:20,R_3GN4JQRcRwPhJwB,,,,,-33.91,18.4304,anonymous,EN,1,,2.0,3,1,,57,6,1,1.0,0.0,0.0,3,I would have preferred more examples or attempts.,646cc5b2ee56fab32907947d,3000,na,na,I've got it now.,stl,blue
2024-02-25 09:32:04,2024-02-25 09:37:28,0,152.110.18.124,100,323,1,2024-02-25 09:37:28,R_2hs6hX8kfAnaCF7,,,,,-33.9249,18.4267,anonymous,EN,1,1.0,,2,2,,25,6,2,0.0,1.0,0.0,2,,6172b8e2b4517aba667af51f,1000,na,21624,have as many points in the same position,lts,vas
2024-02-25 09:31:29,2024-02-25 09:38:10,0,82.74.209.87,100,400,1,2024-02-25 09:38:10,R_1k04cYNA15ifgGo,,,,,51.1949,5.9836,anonymous,EN,1,,2.0,3,3,,22,2,0,0.0,0.0,,3,,5ec6c7286820ac0db0d68a19,200,1600,9611,,stl,maxmin
2024-02-25 09:31:37,2024-02-25 09:38:22,0,41.145.196.132,100,404,1,2024-02-25 09:38:24,R_2Btx4ASGhRKMeyT,,,,,-26.2309,28.0583,anonymous,EN,1,,2.0,3,1,,23,2,0,0.0,1.0,,3,The survey would be better if it had more examples.,650af19496df3f84df395376,200,na,1898,I looke dfor the sample with the minimum amount of dots that form a diagonal rod.,stl,blue
2024-02-25 09:33:56,2024-02-25 09:38:27,0,89.115.171.134,100,271,1,2024-02-25 09:38:28,R_5j9B0MFYTSiutVf,,,,,38.7373,-9.1945,anonymous,EN,1,,2.0,2,1,,24,7,2,1.0,1.0,,3,No,5c72a723c66879000152e6c9,3000,1600,9611,see if the images correspond to a bigger picture with a small as possible sample,stl,outlier
2024-02-25 09:33:34,2024-02-25 09:38:29,0,77.102.1.219,100,294,1,2024-02-25 09:38:29,R_6Ny3UNrmA5M5wo2,,,,,51.4895,-2.509,anonymous,EN,1,2.0,,2,2,,48,3,0,0.0,0.0,0.0,3,,5e285f486167be038c5c0a49,200,na,14416,I had to read the instructions several times to ensure I understood the task,lts,maxmin
2024-02-25 09:32:55,2024-02-25 09:39:03,0,89.210.251.143,100,367,1,2024-02-25 09:39:03,R_4n0kPOnIlMydrEz,,,,,38.0459,23.7968,anonymous,EN,1,,1.0,3,1,,54,6,0,0.0,32.0,,2,no,572f1c1d3c27e7000f0b31aa,200,1600,na,i used the slide until both are quite similar,stl,vas
2024-02-25 09:31:58,2024-02-25 09:39:06,0,92.108.13.38,100,427,1,2024-02-25 09:39:06,R_5sb4S9XjjegGmZQ,,,,,52.3882,4.8844,anonymous,EN,1,,2.0,2,2,,21,2,1,1.0,0.0,0.0,2,No,659569f44ae8a896dba455cc,200,1600,6407,"I wanted to see more points around the oval shape points, so it has a bit more resemblance.",stl,random
2024-02-25 09:32:18,2024-02-25 09:39:34,0,143.160.192.100,100,435,1,2024-02-25 09:39:34,R_3lWBko4UMW34UfL,,,,,-25.8681,25.6532,anonymous,EN,1,,1.0,3,2,,21,2,0,0.0,0.0,0.0,2,n.a,61157273a0e603f5aaf6ff2e,200,na,1898,I I looked at the intensity on the first or original picture,stl,vas
2024-02-25 09:31:50,2024-02-25 09:39:37,0,181.226.104.170,100,467,1,2024-02-25 09:39:38,R_7KptlK0Ntspn3g2,,,,,-38.7315,-72.5992,anonymous,EN,1,,2.0,2,1,,25,6,5,0.0,1.0,0.0,2,-,5e96382f6b86610c22b0ae1c,2000,na,na,Nothing in particular with this one,stl,random
2024-02-25 09:34:24,2024-02-25 09:40:22,0,84.194.153.11,100,358,1,2024-02-25 09:40:22,R_40Hm0gV41rdRxzx,,,,,50.8195,5.1863,anonymous,EN,1,,2.0,2,1,,27,7,2,1.0,0.0,,3,,616c8264f42d670ee1986764,750,na,1898,"I felt like the very dense line in the middle was always well represented, but that enough sample points to show some of the outliers were required before stopping.",stl,random
2024-02-25 09:33:21,2024-02-25 09:40:34,0,79.252.223.247,100,432,1,2024-02-25 09:40:35,R_5eUNSLsfZHTdYnj,,,,,50.8021,8.7857,anonymous,EN,1,2.0,,2,2,,26,7,3,1.0,0.0,,2,,608c7fe82e077d3c9c96ccf1,200,na,563,"No particular strategy, just seeing if I the spread is still indicative enough of the pattern of the original. If not than I add more points until it is. ",lts,blue
2024-02-25 09:37:10,2024-02-25 09:41:05,0,89.67.122.45,100,235,1,2024-02-25 09:41:05,R_3zHd0afkYUv9xHt,,,,,54.4427,18.5568,anonymous,EN,1,2.0,,2,2,,26,7,1,1.0,6.0,0.0,3,no,5f305d13ab238649772668b6,1500,na,6407,,lts,random
2024-02-25 09:33:03,2024-02-25 09:41:17,0,31.217.167.41,100,493,1,2024-02-25 09:41:17,R_1pbBJ5utDHOTKTD,,,,,37.9842,23.7353,anonymous,EN,1,1.0,,1,2,,23,3,40,,,,3,,60dd6b5c027602d524ec35b3,2000,800,4271,First I made sure the multiple dots at the center were dense enough. Then I added as few dots as possible so that you can tell they are a little less dense as you get further away from the center and fewer as the distance grows.,lts,blue
2024-02-25 09:35:49,2024-02-25 09:41:38,0,41.135.34.173,100,348,1,2024-02-25 09:41:38,R_8aaxn5zia0EQK9P,,,,,-26.2309,28.0583,anonymous,EN,1,,2.0,3,1,,26,6,1,0.0,2.0,,2,,6121eb69c7d872f485a617ad,3000,1000,21624,Took a look at the original and depicted the number of points that are on the sample picture.,stl,maxmin
2024-02-25 09:33:36,2024-02-25 09:44:31,0,41.116.130.116,100,655,1,2024-02-25 09:44:32,R_5Fqudo4H8rqHTuH,,,,,-28.9984,23.9888,anonymous,EN,1,,1.0,3,2,,30,6,1,0.0,0.0,0.0,2,the instructions are not very clear and understandable,6505c9e9d74b5715470104c6,1500,na,1898,I worked from the back until i got the right answer,stl,vas
2024-02-25 09:35:06,2024-02-25 09:44:35,0,41.26.44.203,100,568,1,2024-02-25 09:44:36,R_87fEdNt94oxc5XB,,,,,-26.2309,28.0583,anonymous,EN,1,2.0,,3,1,,23,6,1,1.0,1.0,0.0,3,no,64e905e3eea5a5ce019a1f88,2500,1600,21624,"the study was interesting, but the dots part was a bit confusing ",lts,outlier
2024-02-25 09:40:57,2024-02-25 09:46:04,0,102.220.209.89,100,306,1,2024-02-25 09:46:04,R_2pRgonA7V62XTVZ,,,,,-33.91,18.4304,anonymous,EN,1,,1.0,2,1,,22,6,2,0.0,0.0,,3,,610b20b3294e622057a91c7c,750,200,4271,"The original pattern shows a increase in x with a increase in y, but only later on the outliers can be seen, and thats why i went till there were more outliers.",stl,random
2024-02-25 09:35:29,2024-02-25 09:48:09,0,148.71.93.60,100,759,1,2024-02-25 09:48:09,R_26lLMJjYy1SFCvp,,,,,38.7373,-9.1945,anonymous,EN,1,,2.0,2,1,,36,8,1,0.0,0.0,1.0,3,"Our education system in my country does not work with ""undergraduate"" and ""graduate"" courses, if I understand that system correctly. I had one optional curricular unit about statistics, and long after graduating, attended a course on investigation.",6151be9cd63f6bdec7c63fc6,200,na,6407,"This is a tricky visualization, because even in the original, such a great amount of points in the diagonal make the whole of the ""cloud"" look like outliers, even though those certainly have a pattern in of themselves, which is relevant to understand in order to capture what's signified by the data. As such, I chose the first sample in which said ""cloud"" seems to take a semblance of shape, letting the viewer know that those apparent outliers do have some representation and a distribution of their own.",stl,outlier
2024-02-25 09:33:05,2024-02-25 09:53:14,0,213.197.95.148,100,1208,1,2024-02-25 09:53:14,R_5P4kL8T8NNa6nzr,,,,,47.5636,19.0947,anonymous,EN,1,2.0,,2,2,,21,3,0,2.0,0.0,0.0,3,,61073189bb137b703f6d7b59,1000,1600,21624,"I just compared it to the original, and chose the one that looks the most similar, with less points than the original.",lts,vas
2024-02-25 09:33:37,2024-02-25 09:57:09,0,161.230.239.42,100,1411,1,2024-02-25 09:57:09,R_2EXYzaoBePLtIkg,,,,,41.1691,-8.6793,anonymous,EN,1,2.0,,2,2,,27,6,0,1.0,9.0,,3,,5b05a401f1810a0001e52002,750,na,14416,The reduced painted area is on the same spot as the original.,lts,vas
2024-02-25 10:15:20,2024-02-25 10:22:53,0,109.79.37.25,100,453,1,2024-02-25 10:22:54,R_24jTpx5tiqL962a,,,,,53.2811,-6.3725,anonymous,EN,1,2.0,,3,1,,19,2,0,0.0,0.0,0.0,2,No,6541198e1e471eaf39137012,200,na,na,I used the slider to reduce number of points and it does not resemble the original at all,lts,random
2024-02-25 10:16:45,2024-02-25 10:24:34,0,5.38.193.126,100,469,1,2024-02-25 10:24:35,R_2JR2NNQNfXqQyS5,,,,,47.339,19.0399,anonymous,EN,1,,1.0,3,1,,20,1,1,0.0,0.0,,2,,659b34567fa14c73800c92c4,3000,na,14416,,stl,maxmin
